Time Tag,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,
1712677279965,0.247967511415481571712677279965,0.225933566689491271712677279965,0.27235946059226991712677279965,0.396437227725982671712677279965,0.87005758285522461712677279965,3.6665084362030031712677279965,14.126247406005861712677279965,41.9949913024902341712677279965,49.7069396972656251712677279965,24.8940048217773441712677279965,9.0017280578613281712677279965,5.8855900764465331712677279965,4.1116867065429691712677279965,2.07679319381713871712677279965,1.15503668785095211712677279965,0.7879125475883484
1712677280020,0.302396595478057861712677280020,0.462927311658859251712677280020,0.28973245620727541712677280020,0.43048191070556641712677280020,0.75845694541931151712677280020,2.993018150329591712677280020,23.3285140991210941712677280020,76.595390319824221712677280020,92.085929870605471712677280020,49.886264801025391712677280020,11.8217258453369141712677280020,7.589819908142091712677280020,2.90801596641540531712677280020,1.582731842994691712677280020,1.3103733062744141712677280020,0.5292919874191284
1712677280099,0.28772622346878051712677280099,0.2780621051788331712677280099,0.393260776996612551712677280099,0.359431117773056031712677280099,0.79302638769149781712677280099,2.5804657936096191712677280099,21.8354682922363281712677280099,71.738189697265621712677280099,79.614883422851561712677280099,36.541461944580081712677280099,7.1454367637634281712677280099,5.6704540252685551712677280099,2.024798870086671712677280099,1.17070531845092771712677280099,0.88563352823257451712677280099,0.3864082992076874
1712677280179,0.18115499615669251712677280179,0.205457597970962521712677280179,0.242284268140792851712677280179,0.30975216627120971712677280179,0.92127656936645511712677280179,2.73163938522338871712677280179,19.4840393066406251712677280179,63.5759506225585941712677280179,65.985763549804691712677280179,24.831272125244141712677280179,5.8487305641174321712677280179,3.26813793182373051712677280179,1.24820494651794431712677280179,0.63998585939407351712677280179,0.57379603385925291712677280179,0.2580386698246002
1712677280259,0.138239219784736631712677280259,0.162734314799308781712677280259,0.143993601202964781712677280259,0.455777674913406371712677280259,1.1705542802810671712677280259,3.7621133327484131712677280259,16.637931823730471712677280259,72.878852844238281712677280259,88.312606811523441712677280259,38.50709152221681712677280259,5.7979135513305661712677280259,2.09565234184265141712677280259,1.0535466670989991712677280259,0.51619058847427371712677280259,0.403220593929290771712677280259,0.1936349868774414
1712677280339,0.175020456314086911712677280339,0.177512854337692261712677280339,0.17905949056148531712677280339,0.313284665346145631712677280339,0.72773289680480961712677280339,4.2959346771240231712677280339,25.66736412048341712677280339,98.980667114257811712677280339,111.468154907226561712677280339,42.4424667358398441712677280339,4.8073329925537111712677280339,1.22359216213226321712677280339,0.78754937648773191712677280339,0.4265931546688081712677280339,0.31965541839599611712677280339,0.15127843618392944
1712677280418,0.209732919931411741712677280418,0.216771766543388371712677280418,0.201151341199874881712677280418,0.381672382354736331712677280418,0.96330374479293821712677280418,3.2270786762237551712677280418,28.0005531311035161712677280418,102.358932495117191712677280418,113.015228271484381712677280418,41.546558380126951712677280418,3.2885017395019531712677280418,1.156199574470521712677280418,0.7362559437751771712677280418,0.36148381233215331712677280418,0.294030249118804931712677280418,0.12453791499137878
1712677280499,0.270807296037673951712677280499,0.30957630276679991712677280499,0.28927323222160341712677280499,0.39887714385986331712677280499,0.65831971168518071712677280499,2.7727122306823731712677280499,22.4445953369140621712677280499,83.463760375976561712677280499,91.809066772460941712677280499,32.8932723999023441712677280499,2.2455163002014161712677280499,0.80896562337875371712677280499,0.61070340871810911712677280499,0.416104376316070561712677280499,0.368250370025634771712677280499,0.21900629997253418
1712677280586,0.17424254119396211712677280586,0.1972922980785371712677280586,0.187354549765586851712677280586,0.219776332378387451712677280586,0.75138175487518311712677280586,2.29946804046630861712677280586,18.2146797180175781712677280586,71.29770660400391712677280586,80.864196777343751712677280586,30.444850921630861712677280586,1.20136868953704831712677280586,0.49401488900184631712677280586,0.50107896327972411712677280586,0.34670364856719971712677280586,0.27529984712600711712677280586,0.17478573322296143
1712677280666,0.122405886650085451712677280666,0.138165742158889771712677280666,0.121477305889129641712677280666,0.197216868400573731712677280666,0.69130390882492071712677280666,2.2486338615417481712677280666,17.2747611999511721712677280666,68.177742004394531712677280666,77.896621704101561712677280666,29.60486412048341712677280666,1.46166086196899411712677280666,0.61123174428939821712677280666,0.35950994491577151712677280666,0.293760597705841061712677280666,0.216998994350433351712677280666,0.15061283111572266
